ANO;ESTADO;REFINARIA;MATÉRIA PRIMA;UNIDADE;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
2018;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL ;m3;124673;136144;152442;149309;155719;162704;158710;151461;151472;156372;148370;152340;1799716
2018;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL ;m3;291160;271316;241476;290308;355422;279644;301367;325954;365690;288481;283870;246223;3540911
2018;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;BAHIA;DAX OIL;PETRÓLEO NACIONAL;m3;7712,125;6518,839;7327,565;7677,44;4070,965;5749,209;5442,22;4700,537;4918,21;5845,165;7004,178;5545,569;72512,022
2018;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;m3;11364;3618;1350;0;805;0;6356;11439;2764;10149;7151;591;55587
2018;BAHIA;RLAM;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;33166;12701;0;69401;52372;35990;203630
2018;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;m3;405642;364288;330016;443846;422417;321099;398342;405422;451203;384329;345128;426076;4697808
2018;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;m3;164;0;0;0;0;0;1913;78;58115;31251;6212;846;98579
2018;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;m3;38403;4091;90;27603;65977;93874;123112;145439;54984;161660;51753;90555;857541
2018;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;m3;38698;8893;4090;53453;13306;128951;149846;170757;124746;36541;116753;78120;924154
2018;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;16652;8006;36439;33048;18715;22278;135138
2018;PARANÁ;REPAR;PETRÓLEO IMPORTADO;m3;0;0;0;45923;50818;65544;101018;130936;117403;106210;81064;89711;788627
2018;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;m3;51767;7913;0;73410;59422;14275;92130;121795;62047;35021;79383;101508;698671
2018;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;m3;0;;0;0;0;0;0;0;0;0;0;0;0
2018;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;m3;1231;0;299;7419;7201;8652;32882;15517;1354;48575;19712;20943;163785
2018;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;m3;0;0;24443,713;34045,619;44040,047;43013,222;44094,901;48275,568;39063,881;50714,63;50296,31;54590,059;432577,95
2018;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;m3;74598,92;67683,536;74748,691;56581,734;61905,274;70801,434;75446,599;71520,323;70738,59;71873,413;70248,683;66309,653;832456,85
2018;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;SÃO PAULO;RPBC;OUTRAS CARGAS;m3;2401;5114;5125;3410;12571;4881;6115;3158;1506;2092;2423;1036;49832
2018;BAHIA;RLAM;OUTRAS CARGAS ;m3;92908;99171;95264;82780;112651;90843;93773;69107;69203;107413;45962;103028;1062103
2018;RIO DE JANEIRO;REDUC;OUTRAS CARGAS ;m3;18444;29011;7695;22967;24344;23793;33538;17163;927;20923;16156;5429;220390
2018;MINAS GERAIS;REGAP;OUTRAS CARGAS ;m3;24705;16856;17487;24726;20398;19764;22347;32914;29638;28672;23765;26017;287289
2018;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS ;m3;19127;11379;864;6683;2015;5886;34757;7097;34084;37470;49626;14708;223696
2018;CEARÁ;LUBNOR;OUTRAS CARGAS ;m3;2525;885;458;824;3639;2869;3038;1222;1771;690;1044;4163;23128
2018;SÃO PAULO;REPLAN;OUTRAS CARGAS ;m3;65781;91450;88753;38159;39320;62202;39137;45896;59603;11265;10971;55068;607605
2018;AMAZONAS;REMAN;OUTRAS CARGAS ;m3;14343;10306;16398;16114;17670;19512;18046;134;12574;18224;17572;18229;179122
2018;SÃO PAULO;RECAP;OUTRAS CARGAS ;m3;335;191;659;472;267;0;0;0;203;0;0;0;2127
2018;PARANÁ;REPAR;OUTRAS CARGAS ;m3;552;1753;16984;8558;1346;8535;1195;0;1282;2626;4187;800;47818
2018;SÃO PAULO;REVAP;OUTRAS CARGAS ;m3;39284;33224;33245;26673;50185;56925;58195;57788;33329;26168;13185;11966;440167
2018;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;PERNAMBUCO;RNEST;OUTRAS CARGAS ;m3;72194;45425;76054;66772;64757;83603;81258;113883;57669;77714;79512;48092;866933
2018;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS ;m3;42964,688;39187,486;24871,904;3449,735;0;0;0;7218,437;11764,639;5704,563;5363,034;0;140524,486
2018;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS ;m3;603,74;263,407;274,128;221,101;0;171,132;287,903;502;533,157;0;507,498;427,893;3791,959
2018;SÃO PAULO;UNIVEN;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;BAHIA;DAX OIL;OUTRAS CARGAS;m3;0;0;0;0;0;0;0;381,628;710;1145;100;0;2336,628
